File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_ET_500m_doy2017329_aid0001,ET_500m,aid0001,2017-11-25,295756.0,6.9,48.5,"(6.9,48.5)",18.6372801,6.0576482,36.6951013,22.8,37.9,20.1,6.9,12.7
MOD16A2GF_061_ET_500m_doy2017337_aid0001,ET_500m,aid0001,2017-12-03,295756.0,6.8,47.2,"(6.8,47.2)",16.9866765,5.0692832,25.6976323,20.5,32.9,17.9,6.8,12.2
MOD16A2GF_061_ET_500m_doy2017345_aid0001,ET_500m,aid0001,2017-12-11,295756.0,8.3,48.5,"(8.3,48.5)",16.8679908,4.7942639,22.9849665,20.5,32.6,17.3,8.3,12.4
MOD16A2GF_061_ET_500m_doy2017353_aid0001,ET_500m,aid0001,2017-12-19,295756.0,6.8,47.1,"(6.8,47.1)",16.2294763,5.0656219,25.6605251,20.6,34.7,16.6,6.8,11.2
MOD16A2GF_061_ET_500m_doy2017361_aid0001,ET_500m,aid0001,2017-12-27,295756.0,2.8,29.7,"(2.8,29.7)",9.5748776,3.6798271,13.5411274,12.9,23.5,9.8,2.8,5.8
MOD16A2GF_061_ET_500m_doy2018001_aid0001,ET_500m,aid0001,2018-01-01,295756.0,5.4,42.8,"(5.4,42.8)",13.4825904,3.9081474,15.273616,16.9,27.5,12.9,5.4,9.8
MOD16A2GF_061_ET_500m_doy2018009_aid0001,ET_500m,aid0001,2018-01-09,295756.0,6.8,43.0,"(6.8,43.0)",14.6375867,4.5413244,20.6236272,18.8,31.7,14.5,6.8,10.1
MOD16A2GF_061_ET_500m_doy2018017_aid0001,ET_500m,aid0001,2018-01-17,295756.0,6.4,48.5,"(6.4,48.5)",15.3986644,4.9985225,24.9852269,20.0,34.2,15.4,6.4,10.5
MOD16A2GF_061_ET_500m_doy2018025_aid0001,ET_500m,aid0001,2018-01-25,295756.0,4.8,39.6,"(4.8,39.6)",13.4663483,4.8571926,23.5923202,18.1,32.2,13.5,4.8,8.7
MOD16A2GF_061_ET_500m_doy2018033_aid0001,ET_500m,aid0001,2018-02-02,295756.0,5.3,46.0,"(5.3,46.0)",13.8417097,4.8606803,23.6262134,17.7,29.4,12.9,5.3,9.9
MOD16A2GF_061_ET_500m_doy2018041_aid0001,ET_500m,aid0001,2018-02-10,295756.0,3.0,46.0,"(3.0,46.0)",15.7642804,7.4275825,55.1689812,23.3,41.5,15.9,3.0,8.2
MOD16A2GF_061_ET_500m_doy2018049_aid0001,ET_500m,aid0001,2018-02-18,295756.0,2.2,40.4,"(2.2,40.4)",15.4709257,7.8415477,61.4898706,23.4,40.4,14.5,2.2,7.8
MOD16A2GF_061_ET_500m_doy2018057_aid0001,ET_500m,aid0001,2018-02-26,295756.0,4.9,46.6,"(4.9,46.6)",17.2005163,7.5287545,56.682145,24.7,46.0,15.8,4.9,10.3
MOD16A2GF_061_ET_500m_doy2018065_aid0001,ET_500m,aid0001,2018-03-06,295756.0,1.8,45.8,"(1.8,45.8)",16.3267924,9.1527232,83.7723419,25.9,45.8,13.6,1.8,7.7
MOD16A2GF_061_ET_500m_doy2018073_aid0001,ET_500m,aid0001,2018-03-14,295756.0,2.4,52.2,"(2.4,52.2)",18.7069466,9.694383,93.9810614,29.1,52.2,15.9,2.4,10.1
MOD16A2GF_061_ET_500m_doy2018081_aid0001,ET_500m,aid0001,2018-03-22,295756.0,2.3,51.3,"(2.3,51.3)",18.2556239,9.899808,98.006198,29.1,51.3,15.0,2.3,10.0
MOD16A2GF_061_ET_500m_doy2018089_aid0001,ET_500m,aid0001,2018-03-30,295756.0,1.1,51.2,"(1.1,51.2)",18.2351547,9.4641145,89.5694628,28.2,51.2,15.4,1.1,10.2
MOD16A2GF_061_ET_500m_doy2018097_aid0001,ET_500m,aid0001,2018-04-07,295756.0,4.6,58.7,"(4.6,58.7)",21.2892337,8.4079168,70.6930656,29.2,51.0,19.9,4.6,14.2
MOD16A2GF_061_ET_500m_doy2018105_aid0001,ET_500m,aid0001,2018-04-15,295756.0,3.6,57.8,"(3.6,57.8)",22.5269303,10.1359644,102.7377747,32.6,57.8,20.8,3.6,13.8
MOD16A2GF_061_ET_500m_doy2018113_aid0001,ET_500m,aid0001,2018-04-23,295756.0,2.8,57.5,"(2.8,57.5)",19.8501735,8.5691682,73.4306431,26.9,48.2,18.7,2.8,12.7
MOD16A2GF_061_ET_500m_doy2018121_aid0001,ET_500m,aid0001,2018-05-01,295756.0,5.5,66.2,"(5.5,66.2)",23.9917662,7.2961832,53.2342886,29.9,47.7,24.5,5.5,18.0
MOD16A2GF_061_ET_500m_doy2018129_aid0001,ET_500m,aid0001,2018-05-09,295756.0,4.3,65.4,"(4.3,65.4)",25.0910673,8.4341112,71.1342323,32.7,54.0,25.5,4.3,18.2
MOD16A2GF_061_ET_500m_doy2018137_aid0001,ET_500m,aid0001,2018-05-17,295756.0,4.6,72.0,"(4.6,72.0)",28.1452674,10.2325886,104.7058698,36.7,62.5,29.0,4.6,19.5
MOD16A2GF_061_ET_500m_doy2018145_aid0001,ET_500m,aid0001,2018-05-25,295756.0,5.3,69.3,"(5.3,69.3)",28.1488727,9.9232445,98.4707808,36.5,61.5,29.1,5.3,19.8
MOD16A2GF_061_ET_500m_doy2018153_aid0001,ET_500m,aid0001,2018-06-02,295756.0,3.9,69.7,"(3.9,69.7)",27.9895965,9.9163195,98.3333917,35.7,59.1,29.3,3.9,20.1
MOD16A2GF_061_ET_500m_doy2018161_aid0001,ET_500m,aid0001,2018-06-10,295756.0,12.3,68.2,"(12.3,68.2)",28.2048303,6.0727451,36.8782334,30.9,41.1,27.6,13.9,24.1
MOD16A2GF_061_ET_500m_doy2018169_aid0001,ET_500m,aid0001,2018-06-18,295756.0,4.8,77.9,"(4.8,77.9)",33.8661187,9.5019451,90.2869602,40.3,59.9,35.2,7.6,27.2
MOD16A2GF_061_ET_500m_doy2018177_aid0001,ET_500m,aid0001,2018-06-26,295756.0,12.9,71.0,"(12.9,71.0)",32.2194748,6.6507525,44.2325089,35.5,47.5,31.6,15.5,27.5
MOD16A2GF_061_ET_500m_doy2018185_aid0001,ET_500m,aid0001,2018-07-04,295756.0,8.2,75.2,"(8.2,75.2)",32.6636734,7.8749879,62.0154338,37.5,52.8,32.4,12.0,27.3
MOD16A2GF_061_ET_500m_doy2018193_aid0001,ET_500m,aid0001,2018-07-12,295756.0,8.0,68.1,"(8.0,68.1)",28.0804376,7.322884,53.6246297,31.7,44.7,28.4,10.0,23.0
MOD16A2GF_061_ET_500m_doy2018201_aid0001,ET_500m,aid0001,2018-07-20,295756.0,10.7,72.0,"(10.7,72.0)",29.9918358,7.1110323,50.5667803,33.7,46.3,29.0,12.7,25.3
MOD16A2GF_061_ET_500m_doy2018209_aid0001,ET_500m,aid0001,2018-07-28,295756.0,10.9,67.2,"(10.9,67.2)",28.5521126,6.4076514,41.0579968,31.3,41.9,27.4,13.6,24.2
MOD16A2GF_061_ET_500m_doy2018217_aid0001,ET_500m,aid0001,2018-08-05,295756.0,13.6,70.6,"(13.6,70.6)",29.4171401,7.3146728,53.5044382,33.2,46.5,28.4,13.6,24.3
MOD16A2GF_061_ET_500m_doy2018225_aid0001,ET_500m,aid0001,2018-08-13,295756.0,10.6,70.0,"(10.6,70.0)",30.2697676,8.1553403,66.5095756,35.0,50.1,30.4,10.6,24.9
MOD16A2GF_061_ET_500m_doy2018233_aid0001,ET_500m,aid0001,2018-08-21,295756.0,10.2,64.7,"(10.2,64.7)",27.5967111,6.2729313,39.3496675,29.4,37.8,26.5,15.4,23.8
MOD16A2GF_061_ET_500m_doy2018241_aid0001,ET_500m,aid0001,2018-08-29,295756.0,15.6,73.9,"(15.6,73.9)",33.0337193,7.4423764,55.3889664,36.4,48.4,32.6,16.4,28.4
MOD16A2GF_061_ET_500m_doy2018249_aid0001,ET_500m,aid0001,2018-09-06,295756.0,16.6,73.8,"(16.6,73.8)",32.5481478,7.3676282,54.2819446,35.2,46.0,31.7,17.2,28.0
MOD16A2GF_061_ET_500m_doy2018257_aid0001,ET_500m,aid0001,2018-09-14,295756.0,10.7,69.2,"(10.7,69.2)",29.7357511,8.1801998,66.9156685,33.0,45.3,29.4,12.8,24.8
MOD16A2GF_061_ET_500m_doy2018265_aid0001,ET_500m,aid0001,2018-09-22,295756.0,12.3,73.3,"(12.3,73.3)",32.8811909,7.8687459,61.9171618,35.4,46.5,32.5,16.9,28.0
MOD16A2GF_061_ET_500m_doy2018273_aid0001,ET_500m,aid0001,2018-09-30,295756.0,7.3,68.7,"(7.3,68.7)",32.2094115,8.8535153,78.3847327,36.5,50.4,33.2,13.3,27.2
MOD16A2GF_061_ET_500m_doy2018281_aid0001,ET_500m,aid0001,2018-10-08,295756.0,6.0,65.5,"(6.0,65.5)",27.7023533,7.5732331,57.353859,31.4,43.5,28.0,11.2,23.3
MOD16A2GF_061_ET_500m_doy2018289_aid0001,ET_500m,aid0001,2018-10-16,295756.0,4.8,62.8,"(4.8,62.8)",27.5946821,8.2209998,67.5848372,32.0,46.5,28.8,7.8,22.3
MOD16A2GF_061_ET_500m_doy2018297_aid0001,ET_500m,aid0001,2018-10-24,295756.0,3.6,60.1,"(3.6,60.1)",24.5238119,7.7162524,59.5405517,28.1,40.4,25.1,7.6,19.9
MOD16A2GF_061_ET_500m_doy2018305_aid0001,ET_500m,aid0001,2018-11-01,295756.0,5.0,59.1,"(5.0,59.1)",23.2904485,7.2596729,52.7028507,27.4,41.9,24.5,5.0,17.7
MOD16A2GF_061_ET_500m_doy2018313_aid0001,ET_500m,aid0001,2018-11-09,295756.0,3.7,53.5,"(3.7,53.5)",21.2525683,7.4672733,55.7601699,25.8,42.3,23.1,3.7,14.8
MOD16A2GF_061_ET_500m_doy2018321_aid0001,ET_500m,aid0001,2018-11-17,295756.0,4.5,48.3,"(4.5,48.3)",18.4126101,6.0512097,36.6171387,23.0,38.6,20.4,4.5,12.6
MOD16A2GF_061_ET_500m_doy2018329_aid0001,ET_500m,aid0001,2018-11-25,295756.0,2.8,45.3,"(2.8,45.3)",17.4411031,6.5960988,43.5085198,22.8,40.8,20.1,2.8,10.8
MOD16A2GF_061_ET_500m_doy2018337_aid0001,ET_500m,aid0001,2018-12-03,295756.0,3.1,43.6,"(3.1,43.6)",15.2995456,5.8129896,33.7908479,20.1,36.0,16.8,3.1,9.5
MOD16A2GF_061_ET_500m_doy2018345_aid0001,ET_500m,aid0001,2018-12-11,295756.0,4.3,45.3,"(4.3,45.3)",13.7923738,5.0484126,25.48647,18.2,32.3,14.2,4.3,8.8
MOD16A2GF_061_ET_500m_doy2018353_aid0001,ET_500m,aid0001,2018-12-19,295756.0,6.1,44.5,"(6.1,44.5)",14.9811865,4.8649566,23.6678031,19.2,32.7,15.1,6.1,10.2
MOD16A2GF_061_ET_500m_doy2018361_aid0001,ET_500m,aid0001,2018-12-27,295756.0,2.4,25.5,"(2.4,25.5)",8.3819879,3.2591863,10.6222956,11.4,20.7,8.4,2.4,5.1
MOD16A2GF_061_ET_500m_doy2019001_aid0001,ET_500m,aid0001,2019-01-01,295756.0,1.9,40.0,"(1.9,40.0)",13.5464505,6.0248446,36.2987521,19.2,37.0,14.0,1.9,7.3
MOD16A2GF_061_ET_500m_doy2019009_aid0001,ET_500m,aid0001,2019-01-09,295756.0,1.8,39.5,"(1.8,39.5)",13.3646932,5.8978314,34.7844157,19.1,34.1,13.9,1.8,7.4
MOD16A2GF_061_ET_500m_doy2019017_aid0001,ET_500m,aid0001,2019-01-17,295756.0,1.8,38.5,"(1.8,38.5)",13.9958723,6.8213758,46.5311675,20.7,38.5,14.9,1.8,6.9
MOD16A2GF_061_ET_500m_doy2019025_aid0001,ET_500m,aid0001,2019-01-25,295756.0,1.6,33.9,"(1.6,33.9)",13.4961499,6.5430551,42.8115697,20.0,33.9,13.7,1.6,6.7
MOD16A2GF_061_ET_500m_doy2019033_aid0001,ET_500m,aid0001,2019-02-02,295756.0,1.9,42.1,"(1.9,42.1)",15.0192983,7.383015,54.5089111,22.4,42.1,15.4,1.9,7.3
MOD16A2GF_061_ET_500m_doy2019041_aid0001,ET_500m,aid0001,2019-02-10,295756.0,1.8,39.9,"(1.8,39.9)",14.2166276,7.799642,60.834416,22.3,39.9,12.7,1.8,6.9
MOD16A2GF_061_ET_500m_doy2019049_aid0001,ET_500m,aid0001,2019-02-18,295756.0,2.3,48.2,"(2.3,48.2)",14.4909192,6.9472556,48.2643601,21.2,40.7,12.9,2.3,8.2
MOD16A2GF_061_ET_500m_doy2019057_aid0001,ET_500m,aid0001,2019-02-26,295756.0,2.7,52.7,"(2.7,52.7)",15.5875276,7.858293,61.7527686,23.9,44.3,13.3,2.7,8.1
MOD16A2GF_061_ET_500m_doy2019065_aid0001,ET_500m,aid0001,2019-03-06,295756.0,1.7,49.5,"(1.7,49.5)",16.7353511,9.1138996,83.0631657,25.8,49.5,14.8,1.7,8.2
MOD16A2GF_061_ET_500m_doy2019073_aid0001,ET_500m,aid0001,2019-03-14,295756.0,1.0,52.5,"(1.0,52.5)",16.5401361,10.0088078,100.1762339,27.2,52.5,13.5,1.0,7.6
MOD16A2GF_061_ET_500m_doy2019081_aid0001,ET_500m,aid0001,2019-03-22,295756.0,0.8,52.8,"(0.8,52.8)",18.8686421,10.6604823,113.6458822,30.1,52.8,15.9,0.8,9.5
MOD16A2GF_061_ET_500m_doy2019089_aid0001,ET_500m,aid0001,2019-03-30,295756.0,1.7,56.9,"(1.7,56.9)",17.0101036,8.5396244,72.9251852,24.5,45.9,15.3,1.7,9.9
MOD16A2GF_061_ET_500m_doy2019097_aid0001,ET_500m,aid0001,2019-04-07,295756.0,2.5,58.3,"(2.5,58.3)",20.7794334,9.2502705,85.5675047,30.5,54.5,18.8,2.5,13.0
MOD16A2GF_061_ET_500m_doy2019105_aid0001,ET_500m,aid0001,2019-04-15,295756.0,0.7,64.5,"(0.7,64.5)",23.6083751,10.7211749,114.9435914,35.2,64.5,21.9,0.7,14.7
MOD16A2GF_061_ET_500m_doy2019113_aid0001,ET_500m,aid0001,2019-04-23,295756.0,1.8,61.4,"(1.8,61.4)",26.7845109,10.5446078,111.1887543,37.1,61.4,26.6,1.8,18.0
MOD16A2GF_061_ET_500m_doy2019121_aid0001,ET_500m,aid0001,2019-05-01,295756.0,4.0,70.3,"(4.0,70.3)",29.5596022,10.9219257,119.288461,39.5,67.1,30.5,4.0,20.3
MOD16A2GF_061_ET_500m_doy2019129_aid0001,ET_500m,aid0001,2019-05-09,295756.0,4.9,67.8,"(4.9,67.8)",25.9912878,8.5543476,73.1768628,33.4,55.3,27.6,4.9,18.8
MOD16A2GF_061_ET_500m_doy2019137_aid0001,ET_500m,aid0001,2019-05-17,295756.0,5.2,65.5,"(5.2,65.5)",24.6169795,6.9263888,47.9748619,29.8,46.3,25.8,5.2,18.8
MOD16A2GF_061_ET_500m_doy2019145_aid0001,ET_500m,aid0001,2019-05-25,295756.0,5.9,74.1,"(5.9,74.1)",28.9498691,10.0994916,101.9997307,37.4,63.0,30.4,5.9,20.3
MOD16A2GF_061_ET_500m_doy2019153_aid0001,ET_500m,aid0001,2019-06-02,295756.0,4.7,71.4,"(4.7,71.4)",29.4591995,9.2577061,85.7051215,36.8,59.1,30.9,4.7,21.9
MOD16A2GF_061_ET_500m_doy2019161_aid0001,ET_500m,aid0001,2019-06-10,295756.0,2.6,74.0,"(2.6,74.0)",30.9573831,11.0335325,121.7388389,39.7,65.6,33.0,2.6,22.4
MOD16A2GF_061_ET_500m_doy2019169_aid0001,ET_500m,aid0001,2019-06-18,295756.0,1.5,71.3,"(1.5,71.3)",29.7480521,10.2604617,105.2770735,37.3,60.2,31.6,1.5,22.0
MOD16A2GF_061_ET_500m_doy2019177_aid0001,ET_500m,aid0001,2019-06-26,295756.0,2.8,74.1,"(2.8,74.1)",31.7100826,11.2849286,127.3496131,39.8,65.1,34.4,2.8,22.9
MOD16A2GF_061_ET_500m_doy2019185_aid0001,ET_500m,aid0001,2019-07-04,295756.0,9.3,66.9,"(9.3,66.9)",28.6806445,7.6644846,58.7443235,32.8,47.2,28.7,9.3,23.2
MOD16A2GF_061_ET_500m_doy2019193_aid0001,ET_500m,aid0001,2019-07-12,295756.0,11.8,73.2,"(11.8,73.2)",32.5382379,8.6516116,74.8503839,37.7,55.5,33.0,11.8,25.8
MOD16A2GF_061_ET_500m_doy2019201_aid0001,ET_500m,aid0001,2019-07-20,295756.0,7.5,70.3,"(7.5,70.3)",30.8522989,7.598112,57.7313065,34.6,47.3,30.8,13.4,26.1
MOD16A2GF_061_ET_500m_doy2019209_aid0001,ET_500m,aid0001,2019-07-28,295756.0,5.0,74.2,"(5.0,74.2)",32.8994921,9.4560342,89.4165831,38.9,57.0,33.3,8.7,26.8
MOD16A2GF_061_ET_500m_doy2019217_aid0001,ET_500m,aid0001,2019-08-05,295756.0,5.9,71.5,"(5.9,71.5)",31.1870674,8.3218484,69.2531613,35.4,50.1,32.1,10.9,25.6
MOD16A2GF_061_ET_500m_doy2019225_aid0001,ET_500m,aid0001,2019-08-13,295756.0,9.2,75.9,"(9.2,75.9)",33.3093682,7.6071042,57.8680343,36.7,48.2,32.8,17.5,29.0
MOD16A2GF_061_ET_500m_doy2019233_aid0001,ET_500m,aid0001,2019-08-21,295756.0,8.2,73.6,"(8.2,73.6)",31.3822218,9.2013294,84.6644623,35.5,49.7,31.4,11.8,26.0
MOD16A2GF_061_ET_500m_doy2019241_aid0001,ET_500m,aid0001,2019-08-29,295756.0,10.8,69.4,"(10.8,69.4)",29.2452295,7.9644476,63.432425,32.6,44.9,29.4,12.1,24.4
MOD16A2GF_061_ET_500m_doy2019249_aid0001,ET_500m,aid0001,2019-09-06,295756.0,12.3,69.5,"(12.3,69.5)",30.3819074,7.3555663,54.1043558,33.6,45.3,30.0,14.1,25.8
MOD16A2GF_061_ET_500m_doy2019257_aid0001,ET_500m,aid0001,2019-09-14,295756.0,5.9,74.0,"(5.9,74.0)",31.9642107,8.921169,79.5872559,36.2,50.9,31.8,11.7,26.4
MOD16A2GF_061_ET_500m_doy2019265_aid0001,ET_500m,aid0001,2019-09-22,295756.0,11.2,63.2,"(11.2,63.2)",24.7523262,6.6169226,43.7836645,26.9,36.3,23.8,11.2,20.6
MOD16A2GF_061_ET_500m_doy2019273_aid0001,ET_500m,aid0001,2019-09-30,295756.0,9.2,66.6,"(9.2,66.6)",26.6986627,7.343591,53.9283285,29.8,41.0,26.3,11.1,22.3
MOD16A2GF_061_ET_500m_doy2019281_aid0001,ET_500m,aid0001,2019-10-08,295756.0,9.0,67.6,"(9.0,67.6)",28.8038227,8.0423111,64.6787679,32.1,44.2,28.9,11.9,24.0
MOD16A2GF_061_ET_500m_doy2019289_aid0001,ET_500m,aid0001,2019-10-16,295756.0,4.7,66.5,"(4.7,66.5)",29.4896344,8.6266347,74.418827,33.1,45.8,30.0,11.9,24.6
MOD16A2GF_061_ET_500m_doy2019297_aid0001,ET_500m,aid0001,2019-10-24,295756.0,9.7,58.6,"(9.7,58.6)",22.8229899,6.4310602,41.3585347,25.4,36.0,22.9,9.7,18.3
MOD16A2GF_061_ET_500m_doy2019305_aid0001,ET_500m,aid0001,2019-11-01,295756.0,7.5,62.7,"(7.5,62.7)",25.7478874,8.1625718,66.6275778,29.1,42.1,26.1,7.5,20.4
MOD16A2GF_061_ET_500m_doy2019313_aid0001,ET_500m,aid0001,2019-11-09,295756.0,9.7,59.3,"(9.7,59.3)",21.8306486,6.0872841,37.0550274,24.9,36.7,22.3,9.7,17.0
MOD16A2GF_061_ET_500m_doy2019321_aid0001,ET_500m,aid0001,2019-11-17,295756.0,8.1,54.6,"(8.1,54.6)",21.4904469,6.9963994,48.9496043,25.3,40.6,22.5,8.1,15.1
MOD16A2GF_061_ET_500m_doy2019329_aid0001,ET_500m,aid0001,2019-11-25,295756.0,7.4,54.2,"(7.4,54.2)",19.3974307,6.1970408,38.4033141,23.6,38.9,20.7,7.4,13.4
MOD16A2GF_061_ET_500m_doy2019337_aid0001,ET_500m,aid0001,2019-12-03,295756.0,5.1,48.2,"(5.1,48.2)",17.4972315,6.2819003,39.4622718,22.0,37.9,19.3,5.1,11.4
MOD16A2GF_061_ET_500m_doy2019345_aid0001,ET_500m,aid0001,2019-12-11,295756.0,5.7,47.1,"(5.7,47.1)",15.4980595,5.1480764,26.5026911,19.7,33.3,16.5,5.7,10.6
MOD16A2GF_061_ET_500m_doy2019353_aid0001,ET_500m,aid0001,2019-12-19,295756.0,5.9,43.1,"(5.9,43.1)",13.9664315,4.7816895,22.8645546,18.3,31.5,13.4,5.9,9.5
MOD16A2GF_061_ET_500m_doy2019361_aid0001,ET_500m,aid0001,2019-12-27,295756.0,2.7,29.4,"(2.7,29.4)",8.5110412,3.2421356,10.5114435,11.5,20.8,8.6,2.7,5.3
MOD16A2GF_061_ET_500m_doy2020001_aid0001,ET_500m,aid0001,2020-01-01,295756.0,5.7,43.0,"(5.7,43.0)",12.6951257,3.9040181,15.241357,16.2,27.0,12.2,5.7,9.0
MOD16A2GF_061_ET_500m_doy2020009_aid0001,ET_500m,aid0001,2020-01-09,295756.0,5.9,45.7,"(5.9,45.7)",14.831809,5.0289758,25.2905974,19.4,33.7,15.0,5.9,9.8
MOD16A2GF_061_ET_500m_doy2020017_aid0001,ET_500m,aid0001,2020-01-17,295756.0,4.6,41.2,"(4.6,41.2)",13.936284,5.0802458,25.8088975,18.5,32.6,14.3,4.6,9.1
MOD16A2GF_061_ET_500m_doy2020025_aid0001,ET_500m,aid0001,2020-01-25,295756.0,5.7,41.7,"(5.7,41.7)",13.8669711,4.5584219,20.7792099,18.1,30.6,13.8,5.7,9.7
MOD16A2GF_061_ET_500m_doy2020033_aid0001,ET_500m,aid0001,2020-02-02,295756.0,2.8,38.6,"(2.8,38.6)",14.3249452,5.6814567,32.2789501,20.0,35.4,14.6,2.8,8.9
MOD16A2GF_061_ET_500m_doy2020041_aid0001,ET_500m,aid0001,2020-02-10,295756.0,3.2,44.8,"(3.2,44.8)",14.8522972,6.1896419,38.3116674,20.9,37.5,14.8,3.2,8.8
MOD16A2GF_061_ET_500m_doy2020049_aid0001,ET_500m,aid0001,2020-02-18,295756.0,1.8,42.4,"(1.8,42.4)",15.2943724,7.173905,51.4649129,22.3,42.4,14.9,1.8,8.3
MOD16A2GF_061_ET_500m_doy2020057_aid0001,ET_500m,aid0001,2020-02-26,295756.0,2.3,49.1,"(2.3,49.1)",17.4322019,8.0489697,64.7859139,25.5,48.5,16.3,2.3,9.9
MOD16A2GF_061_ET_500m_doy2020065_aid0001,ET_500m,aid0001,2020-03-05,295756.0,2.3,55.9,"(2.3,55.9)",18.2747826,8.4278497,71.0286513,26.9,51.3,16.5,2.3,10.5
MOD16A2GF_061_ET_500m_doy2020073_aid0001,ET_500m,aid0001,2020-03-13,295756.0,1.0,51.0,"(1.0,51.0)",18.2210505,9.6077635,92.3091198,28.4,51.0,15.9,1.0,9.6
MOD16A2GF_061_ET_500m_doy2020081_aid0001,ET_500m,aid0001,2020-03-21,295756.0,0.7,50.9,"(0.7,50.9)",19.1332132,9.4597059,89.4860352,28.9,50.9,17.3,0.7,10.6
MOD16A2GF_061_ET_500m_doy2020089_aid0001,ET_500m,aid0001,2020-03-29,295756.0,0.1,57.7,"(0.1,57.7)",19.2554312,11.9342523,142.4263788,32.5,57.7,15.3,0.1,8.9
MOD16A2GF_061_ET_500m_doy2020097_aid0001,ET_500m,aid0001,2020-04-06,295756.0,0.2,57.0,"(0.2,57.0)",19.147574,11.4342819,130.7428033,31.8,57.0,15.5,0.2,9.5
MOD16A2GF_061_ET_500m_doy2020105_aid0001,ET_500m,aid0001,2020-04-14,295756.0,0.6,56.4,"(0.6,56.4)",17.0444505,8.5330975,72.8137531,23.9,44.5,15.6,0.6,9.9
MOD16A2GF_061_ET_500m_doy2020113_aid0001,ET_500m,aid0001,2020-04-22,295756.0,1.9,52.4,"(1.9,52.4)",18.5310476,7.0979894,50.3814536,23.8,40.3,18.1,1.9,12.8
MOD16A2GF_061_ET_500m_doy2020121_aid0001,ET_500m,aid0001,2020-04-30,295756.0,0.4,63.8,"(0.4,63.8)",23.4470956,9.8452492,96.9289311,32.5,58.2,22.8,0.4,15.3
MOD16A2GF_061_ET_500m_doy2020129_aid0001,ET_500m,aid0001,2020-05-08,295756.0,0.1,62.9,"(0.1,62.9)",25.5545054,12.2022826,148.8956999,38.0,62.9,25.0,0.1,14.7
MOD16A2GF_061_ET_500m_doy2020137_aid0001,ET_500m,aid0001,2020-05-16,295756.0,2.8,65.3,"(2.8,65.3)",25.2654441,9.8386975,96.7999678,34.0,59.9,26.2,2.8,16.7
MOD16A2GF_061_ET_500m_doy2020145_aid0001,ET_500m,aid0001,2020-05-24,295756.0,3.6,70.4,"(3.6,70.4)",28.0350126,11.0218801,121.48184,37.9,66.8,30.0,3.6,18.5
MOD16A2GF_061_ET_500m_doy2020153_aid0001,ET_500m,aid0001,2020-06-01,295756.0,4.1,72.2,"(4.1,72.2)",28.7211526,10.5495469,111.2929406,37.2,62.5,30.8,4.1,20.3
MOD16A2GF_061_ET_500m_doy2020161_aid0001,ET_500m,aid0001,2020-06-09,295756.0,6.3,72.9,"(6.3,72.9)",28.9337856,9.4118869,88.5836153,35.8,56.9,29.9,6.3,21.7
MOD16A2GF_061_ET_500m_doy2020169_aid0001,ET_500m,aid0001,2020-06-17,295756.0,5.2,75.3,"(5.2,75.3)",31.8600441,10.6563114,113.5569722,39.8,63.3,34.0,5.2,24.1
MOD16A2GF_061_ET_500m_doy2020177_aid0001,ET_500m,aid0001,2020-06-25,295756.0,8.3,73.5,"(8.3,73.5)",31.6857054,8.5974611,73.9163368,37.6,55.4,32.7,8.3,25.7
MOD16A2GF_061_ET_500m_doy2020185_aid0001,ET_500m,aid0001,2020-07-03,295756.0,11.9,73.2,"(11.9,73.2)",31.0257036,7.1387754,50.9621146,35.2,49.0,30.4,12.2,26.0
MOD16A2GF_061_ET_500m_doy2020193_aid0001,ET_500m,aid0001,2020-07-11,295756.0,8.8,72.0,"(8.8,72.0)",31.4255525,6.9534738,48.3507981,35.0,46.8,31.4,15.3,27.1
MOD16A2GF_061_ET_500m_doy2020201_aid0001,ET_500m,aid0001,2020-07-19,295756.0,13.5,71.9,"(13.5,71.9)",32.1850218,7.1716065,51.4319397,36.0,49.3,31.7,13.8,27.1
MOD16A2GF_061_ET_500m_doy2020209_aid0001,ET_500m,aid0001,2020-07-27,295756.0,10.2,76.5,"(10.2,76.5)",33.2745652,8.1910145,67.0927182,37.8,52.5,33.3,13.3,28.0
MOD16A2GF_061_ET_500m_doy2020217_aid0001,ET_500m,aid0001,2020-08-04,295756.0,14.3,72.7,"(14.3,72.7)",32.0314645,8.0887665,65.428143,35.9,49.5,32.2,14.3,26.8
MOD16A2GF_061_ET_500m_doy2020225_aid0001,ET_500m,aid0001,2020-08-12,295756.0,14.7,75.0,"(14.7,75.0)",33.0356202,7.3757124,54.4011341,36.3,48.4,32.4,16.1,28.2
MOD16A2GF_061_ET_500m_doy2020233_aid0001,ET_500m,aid0001,2020-08-20,295756.0,9.4,76.2,"(9.4,76.2)",33.8618219,8.1758211,66.8440513,37.9,51.2,33.7,15.7,29.0
MOD16A2GF_061_ET_500m_doy2020241_aid0001,ET_500m,aid0001,2020-08-28,295756.0,13.2,75.4,"(13.2,75.4)",34.2516277,7.147051,51.0803378,37.5,49.2,34.2,18.0,29.7
MOD16A2GF_061_ET_500m_doy2020249_aid0001,ET_500m,aid0001,2020-09-05,295756.0,10.3,72.2,"(10.3,72.2)",31.3260228,6.8593848,47.0511594,34.2,44.7,31.0,16.7,27.2
